Genes,est_B2,est_B3,p_time,n_ID,q_time
IGHV4-30-4;IGHV4-34;IGHV4-38-2;IGHV4-39;IGHV4-59;IGHV4-61,-0.590306394169998,-0.282549012373577,0.00494714514020506,26,0.0930867897465818
CFB,-0.755101439747366,-0.419788365935992,0.00494875934722743,26,0.0930867897465818
SPP1,-0.370717347506965,0.0244796792729152,0.00510802568721931,26,0.0948815771400987
IGFBP3,-0.483770186718569,0.0612503153313414,0.00519961322269538,26,0.0953904351719178
SEC23A,0.270791131698959,0.0683588487438508,0.00537729297636081,26,0.0974470410106361
SUSD5,-0.367703936363667,-0.0827979661323391,0.00550427429473822,26,0.0985464048431445
ILF3,-0.382793468574374,-0.141528808379016,0.00562803167621327,26,0.0995625603672966
B3GNT2,-0.364789531312413,0.0021762783834278,0.00624483957029637,26,0.109174489428946
NCKIPSD,0.0418168802777787,-0.252973184991017,0.0063930579336572,26,0.109578349617767
F8,0.221310335371101,0.320225004914004,0.00648047125513757,26,0.109578349617767
CAPN1,0.160664870702293,0.0208893531496821,0.00648916202312481,26,0.109578349617767
IGFBP5,-0.332123331700064,0.0714694634074654,0.00664409096792159,26,0.110933923352039
MST1,-0.551353737471014,-0.427391152301616,0.00693238922686228,23,0.114461448790193
DSG2,-0.169410629629975,0.190562412789993,0.00707675160211788,26,0.115561020667551
STAT5A,0.0438212631130776,-0.106059001757816,0.00731060383757415,26,0.116035701475357
FBLN5,-0.280041093505444,-0.0413446414655617,0.00737275100855982,26,0.116035701475357
GOLIM4,-0.29291158898338,-0.0929575744492599,0.0074432688794002,26,0.116035701475357
ARHGAP6,0.218204631015665,0.0370847058470884,0.00758874871168171,26,0.116035701475357
C8G,-0.603127282280626,-0.293299264732233,0.00775910182188933,26,0.116035701475357
CSRP1,0.341675719749153,0.0359419163138363,0.00785945052333731,26,0.116035701475357
IQGAP2,0.174479350332505,0.0100136882167609,0.00786973375679892,26,0.116035701475357
VCP,0.233392511308382,0.202442691608415,0.00795102258097854,26,0.116035701475357
PLEK,0.328353471423245,0.126491397833936,0.0079806531238596,26,0.116035701475357
CAVIN2,0.26903665000977,0.026067959406089,0.0081622739393599,26,0.116035701475357
NEO1,-0.234130005870321,0.00284312954807952,0.00818943579242378,26,0.116035701475357
KIT,-0.443849371967027,-0.111536372565161,0.00821200755159687,26,0.116035701475357
HPX,-0.64725459493693,-0.266625919680009,0.00821525784714611,26,0.116035701475357
CLEC3B,-0.703646331873939,-0.104236593637314,0.00822923905787693,26,0.116035701475357
PRSS3,-0.495023138428306,-0.0597546372679693,0.00827710925732697,25,0.116035701475357
PARVB,0.293612305473876,0.0201682918140086,0.00871132077177251,26,0.118116869680859
ECPAS,0.130826591355509,-0.0927184906361552,0.00873422776726305,26,0.118116869680859
EMILIN2,-0.246978369466753,0.109892033903107,0.00873819004929932,26,0.118116869680859
LCP2,0.262277933981279,0.172871778180066,0.00881925814272141,26,0.118116869680859
SCYL2,0.143998840506228,-0.0796577120417798,0.00882299632205607,26,0.118116869680859
SERPINA3,-0.403775890813035,-0.0990095212813462,0.00900206431708529,26,0.118401362179374
MYH9,0.291248285788437,-0.0335966907556466,0.00900360291135216,26,0.118401362179374
VDAC1,0.297167129582467,-0.0889678423291974,0.00911613220078336,26,0.11882958289793
GNAQ,0.313492364382306,0.0293942860645288,0.00944971195059825,26,0.122106712683383
MMP19,-0.301662829829214,-0.063620773257993,0.00953282964274006,26,0.122118834906136
PFKL,0.162255414399232,-0.172979156532933,0.0100683059540261,26,0.12733020328928
DERA,0.251872467260374,0.091039498318688,0.0101231247757543,26,0.12733020328928
PGLYRP2,-0.457389615341597,-0.175443273075288,0.010196698648334,26,0.12733020328928
CTSG,0.462958101316375,0.295778403318401,0.0105744374067366,26,0.129984378589839
LTBP2,-0.335838333748368,-0.218078947785453,0.0105841923347042,26,0.129984378589839
C8A,-0.408777940647976,-0.144315469302269,0.0106971991890086,26,0.13017887854049
LTBP1,0.198917932294077,0.0912022188814057,0.0107752369182236,26,0.13017887854049
FCGBP,-0.48051661618822,-0.00545605373271067,0.0110300932458195,26,0.132183214220063
NAPG,0.136043408474636,-0.0926391917887727,0.0112155535687358,26,0.133330500825132
MTTP,-0.453300202966238,-0.272438356207778,0.0118245052334551,24,0.139201050706684
AZGP1,-0.609553426601145,-0.161465842310405,0.0118967250603962,26,0.139201050706684
NCAM1,-0.296802579268554,-0.138068244857593,0.0129605104036744,26,0.150463425467657
CLSTN1,-0.339114611445705,-0.0453737822609311,0.0131196891952637,26,0.151130683288077
VASP,0.0832284239054208,-0.177663119127541,0.0134824524450975,26,0.151927101488957
TUBA8,0.366399310157993,0.108642998488027,0.0135351185478945,26,0.151927101488957
PDIA3,-0.214821072747827,-0.101862014521666,0.0135707607012183,26,0.151927101488957
BABAM2,0.274819126510406,0.170693015353601,0.0135977823001557,26,0.151927101488957
CHL1,-0.328652395364895,0.0061688022409084,0.0138117609101844,26,0.153166244123389
ADGRL4,-0.253388514885516,0.0482794911131236,0.0140340938543009,26,0.154478988648082
PDLIM7,0.192737118792256,0.127214171631901,0.0142905941112896,26,0.156145756245414
CNPY2,0.371412095307493,0.270416854526791,0.0144965285595289,26,0.156502482368136
CKAP5,0.073349403986546,-0.0993967359607314,0.0146223988187446,26,0.156502482368136
SERPINA5,-0.370652850138879,-0.219445760905562,0.0146391958608149,26,0.156502482368136
RELN,-0.284376815364339,-0.000177135393288539,0.014917182491824,26,0.158335237020361
THBS3,-0.332138057623315,-0.0608615377445486,0.0154283925738651,26,0.16164370445553
APOC1,-0.451320330306944,-0.11869232222587,0.015446437437877,26,0.16164370445553
APP,0.225229974229181,0.220116174588706,0.0156567637992634,26,0.162698958081856
TUBB1,0.297818005681747,0.00908049256446685,0.0162193268506924,26,0.165185478787306
IGHV4-28,-0.867092219974881,-0.574894696000053,0.0162413775922737,26,0.165185478787306
DBH,-0.414652045648792,-0.0924102608831125,0.0163057681793279,25,0.165185478787306
NAPA,0.234561246645915,-0.0604496264966748,0.0163406900280848,26,0.165185478787306
DOK2,0.196619240376372,0.00312830852924185,0.0165542728255083,26,0.166213847423684
C6,-0.583554010774508,-0.285197077622434,0.0169665190332132,26,0.168279071212086
UGP2,0.0746380868131838,-0.159372498856194,0.016986447295971,26,0.168279071212086
A2M,-0.354116788772821,-0.161247549761467,0.0172797235955642,26,0.170050789821248
REEP5,-0.0892581596725633,-0.293132616840997,0.0175984486445536,26,0.17045513692271
PDCD6IP,0.0230181875727367,-0.17648885944401,0.0176672239401071,26,0.17045513692271
ARCN1,0.151532509528515,0.206265926612202,0.0177308073099542,26,0.17045513692271
VCAM1,-0.284221185892476,-0.0234870139133591,0.0177796407961104,26,0.17045513692271
TF,-0.568188718444563,-0.334990114801416,0.0180863978930693,26,0.172284533776288
TUBA4A,0.370567994118059,0.101199011231541,0.0189217074534947,26,0.176447923925644
TUBB4B,0.263606424821494,-0.104759321921142,0.0189410512429714,26,0.176447923925644
C1QC,-0.694724882536958,-0.403114479797298,0.0189787316074474,26,0.176447923925644
HSP90AA1,0.250017756462751,0.0945374060540536,0.0189984305707288,26,0.176447923925644
LRBA,0.139268668548768,-0.0686634405446721,0.0196526318697026,26,0.180710356352903
COX5A,-0.0799527894110047,-0.306202611235225,0.0197005906656597,26,0.180710356352903
ASPN,-0.217302221335776,0.152255608256355,0.0201432162927144,26,0.182380368229021
IDS,-0.394426830838564,-0.178726050324033,0.0202445040831508,26,0.182380368229021
EEF2,0.309551089214477,0.235989080172969,0.0203327350044893,26,0.182380368229021
STXBP2,0.172632943748561,-0.0241939033698717,0.0203735808385044,26,0.182380368229021
C1QB,-0.494562048380155,-0.204137020898081,0.0205227415430198,26,0.182615532532499
ADD1,0.0379763311731517,-0.134310287841755,0.0207686788390551,26,0.183703909254975
GANAB,0.144537387672859,0.0724262330554265,0.0218973640000453,26,0.192254563848057
IGKV6-21,-0.485685628658874,-0.0226693266037846,0.0219941291077857,26,0.192254563848057
PRKAR2B,0.224282294387869,0.120062948284072,0.0224936329315389,26,0.193967021738645
TLN1,0.246315009857538,-0.0248528513482052,0.0225673836515139,26,0.193967021738645
MXRA5,-0.357753342689788,-0.00765838626457004,0.0225816250072582,26,0.193967021738645
LDLR,-0.334321310309541,-0.101112564538037,0.0232601186334442,26,0.19494917632591
TMED8,0.189558921103004,0.308073113627481,0.0234042633061896,26,0.19494917632591
WAS,0.272527107711056,0.0482424329676724,0.0235878954547962,26,0.19494917632591
PACS1,0.118437745109335,-0.0173956673766416,0.0236068186460276,26,0.19494917632591
OSTF1,0.303538754890945,0.170995617757227,0.0236496980363331,26,0.19494917632591
HSP90AB1,0.304055043921352,0.133489603444698,0.0237075375506109,26,0.19494917632591
UBE2J1,-0.145356304239678,-0.33108209006654,0.0237772010876502,26,0.19494917632591
TG,-0.246245131527457,-0.00516582378358707,0.0239045044914851,25,0.19494917632591
STOM,0.303962146025025,-0.0439367864356126,0.0240008255475598,26,0.19494917632591
UBE2O,0.145362644161466,0.0896176316807739,0.024197937612585,26,0.19494917632591
DPP4,-0.38112293521859,-0.0635760903419095,0.024339448666153,26,0.19494917632591
AXL,-0.250561656875364,0.0389619709783451,0.0243853169575462,26,0.19494917632591
TPM4,0.150814990832523,-0.116596022985914,0.0244014446814396,26,0.19494917632591
TMOD3,0.26634688518809,0.0968686088756957,0.0246002159268326,26,0.195486207846381
IGKV1-17,-0.593160367382179,-0.554266114667587,0.0248379531495677,26,0.196124579753931
SERPINC1,-0.522025493027747,-0.32511560050247,0.0249445124989859,26,0.196124579753931
VPS13C,0.12408941063827,-0.0478660064494472,0.0253443840714872,26,0.197565911870163
MYO5A,0.167970168873872,0.0198759310769666,0.0255852155235685,26,0.197565911870163
ABCF1,0.263169371787082,0.132438459696803,0.0256131671299706,26,0.197565911870163
IGKV1-8,-0.533703197551037,-0.359152562495317,0.0256596372751961,25,0.197565911870163
STXBP3,0.131386824711581,-0.155542107136435,0.0260049624714959,26,0.199192650683726
CETP,-0.290850928470212,0.00910630951275273,0.0271610955947869,26,0.206981477199248
TBC1D15,0.164038800700714,-0.0443468798257656,0.0277117061783162,26,0.208245132318528
PRUNE1,0.214232784574828,0.0871889056148667,0.0278575703313905,26,0.208245132318528
SYTL4,0.174272876146577,-0.0484488133453136,0.0278839561719249,26,0.208245132318528
RTRAF,0.179707316143724,0.16780106380583,0.0281433474594664,26,0.208245132318528
VASN,-0.381231038486809,-0.0934688975217388,0.0283551848676626,26,0.208245132318528
TUFM,0.112986755952147,-0.082516450674409,0.028577737006936,26,0.208245132318528
GPLD1,-0.359816101166487,-0.104670016603894,0.0286437134187091,26,0.208245132318528
TPP2,0.156563033681172,0.0241319567279254,0.0286597436444837,26,0.208245132318528
ADGRF5,-0.176164519391289,0.111431378721545,0.0286940353881647,26,0.208245132318528
IGKV2-28;IGKV2D-28,-0.389711355430112,-0.102198828185127,0.0287282988730136,26,0.208245132318528
TXNRD1,0.22016484352856,0.118074079363101,0.0290578080299198,26,0.209611178312917
CFHR1,-0.675915823318819,-0.568399324909146,0.0292332735808238,26,0.209858186188909
PLXDC2,-0.360525278452802,0.0415879958421465,0.0305751693623051,26,0.218436065732622
ACADM,0.204657196763971,-0.161720200580671,0.0310818032184222,26,0.21979488007245
F13A1,0.0964291910168578,-0.118120310597011,0.0313664592405529,26,0.21979488007245
IGKV2D-29,-0.224929920004741,0.115893012502396,0.0314365090913082,26,0.21979488007245
IGHV2-26,-0.678625372872297,-0.331054271177234,0.0315350148267281,25,0.21979488007245
SPARC,0.337800399879861,0.105526144690318,0.0316365739644486,26,0.21979488007245
CLTC,0.253645022653592,-0.0218756415348473,0.0317702940199348,26,0.21979488007245
IGF2R,-0.260296847463577,0.0123345125940689,0.0318007397143854,26,0.21979488007245
CFD,-0.336345126636096,0.0353687444033757,0.032226042772659,26,0.221703238704497
EFNB1,0.221571069822315,0.312706860514552,0.0327832510893313,25,0.224497286261504
GRIPAP1,0.120477063375178,-0.0473367803000605,0.0333775203471907,26,0.227160180702464
IGHV3-15,-0.544366045995575,-0.289532430826578,0.0334778462811841,26,0.227160180702464
ITGA6,0.173881259360485,-0.0739105550688375,0.0341150507581017,26,0.228338509434664
KLKB1,-0.440336253780505,-0.214875683881878,0.0341811954657893,26,0.228338509434664
COL6A3,-0.244953924304112,-0.276536906570473,0.0342226548312772,26,0.228338509434664
EIF3C;EIF3CL,0.118931297458998,-0.228223501821367,0.0342661423983379,26,0.228338509434664
VBP1,0.277509763173643,0.234956519711638,0.0348609257187384,26,0.230918645148798
APOA5,-0.277931723335596,-0.0927736341192564,0.0351189295394594,26,0.230918645148798
GRB2,0.211529560947221,0.0328462763670961,0.0352616339663686,26,0.230918645148798
ATP6V1A,0.168277912310076,0.0478885959552681,0.0354829173946201,26,0.230918645148798
SERPINA7,-0.413220192961339,0.0150843155234986,0.0355527693151787,26,0.230918645148798
GUCY1B1,0.140886409904553,0.0943854031659959,0.0356481579419127,26,0.230918645148798
HPRT1,0.252994417371619,0.0766859682364818,0.0357411092760589,26,0.230918645148798
SLFN14,0.0606428911574195,-0.178956274501069,0.0361011610616503,26,0.232235174621699
SERPINA4,-0.399340665559819,-0.180967238362448,0.0366169429572492,26,0.234015042424946
DCHS1,-0.342989369014973,-0.183959458799977,0.036692802748999,26,0.234015042424946
PFAS,0.091543870196762,-0.143852018985075,0.0370970986551353,26,0.234769929172175
DCTN2,0.167881729327433,0.138623616333755,0.0371271422311313,26,0.234769929172175
TAPBP,-0.259900829633081,-0.176753854259155,0.0373626470757562,26,0.235258023536329
IGKV1-33;IGKV1D-33,-0.752476045445827,-0.543856272302116,0.0378769028167133,26,0.237489778842346
CTSH,-0.432908827123922,-0.109374631369091,0.0386798139558879,25,0.240087187484795
LCAT,-0.438732453907399,0.002310367995157,0.0388336113609785,26,0.240087187484795
TOR1AIP2,0.179793586675903,-0.127270351441209,0.0391025752700096,26,0.240087187484795
STX11,0.146306119721274,0.00578418514163802,0.0391664429930892,26,0.240087187484795
YWHAG,0.245210689402825,0.169554608519447,0.0392214165452737,26,0.240087187484795
CDH15,-0.254570308146857,0.0569662296757609,0.0392605562306899,26,0.240087187484795
UTRN,0.0220056427516931,-0.118845031057346,0.0399434741669033,26,0.24326230578696
CPT1A,0.180085528098725,-0.025612451546474,0.0407009249109717,26,0.246863569051853
ACAN,-0.325558394364766,-0.318858672693346,0.0411811709926433,26,0.248761057297024
DBN1,0.138326762697273,-0.161577335460218,0.0432960419009774,26,0.259971331906657
EFEMP2,-0.279711723386899,0.150652521841357,0.0434802973855622,26,0.259971331906657
HEG1,-0.254516299924394,-0.0119400866628623,0.0435618180651128,26,0.259971331906657
DPT,-0.569586791388363,-0.172286537979982,0.0443786992230451,26,0.262394781551864
GPX1,0.27505096177216,-0.0959783748737596,0.0443987693729647,26,0.262394781551864
SEPTIN7,0.0904607883634369,-0.0801948143966991,0.0444976345565745,26,0.262394781551864
THBS1,0.271399753491589,0.0754953837991959,0.0450731396891851,26,0.263865762320858
EIF3D,0.176740412214602,0.0414799336608708,0.045102223169245,26,0.263865762320858
INPP4B,0.18107070847902,0.0217232467107232,0.0453203423115631,26,0.264102073235227
C1QA,-0.587808210398008,-0.237423048631257,0.0457453908370664,26,0.264850710523315
SFXN3,0.197636077047777,0.0317625293522848,0.0458052709316904,26,0.264850710523315
CFI,-0.579707298712724,-0.386787790293693,0.0460922285894225,26,0.26547694451117
SLK,0.108936191639151,-0.0355133409444257,0.0469669948939294,26,0.268906964303067
TUBB,0.219972130648276,-0.0327458734993166,0.047049670739433,26,0.268906964303067
STK4,0.224699952698303,0.144865676074644,0.0476656847947945,26,0.271383937184156
DKK3,-0.368017250128931,0.0994916131140109,0.0479794281400072,26,0.272127596244468
FLT4,-0.174433948258473,0.103371689916214,0.0483812935241236,26,0.272614239084031
PCSK9,-0.284331827077919,-0.140149017265358,0.0484321393796663,26,0.272614239084031
HECTD3,0.0925885703697273,-0.0923946637783138,0.0489578852229639,26,0.274533650721979
CRTAC1,-0.283973088031486,-0.00679580985316523,0.049228020464606,26,0.275010670715807
ADAMTSL2,-0.306904220586827,-0.111496239114218,0.0497585087869253,26,0.276933123810378
PSMD3,0.0822959978273016,-0.0661445354678831,0.049957884305333,26,0.277005283872108
ATP5PO,-0.042974572426209,-0.206800130161613,0.050312017186944,26,0.277424655804186
ARAP1,0.134350113385061,-0.00389690828276371,0.0504069024677861,26,0.277424655804186
COPS8,0.154569832014009,0.243265478233171,0.0510923149205192,26,0.278873352218518
EXOC3L2,0.115858305292507,-0.0325477963754458,0.0514133893791355,26,0.278873352218518
CDH1,-0.255357740890208,0.0870476045526367,0.0520428407699155,26,0.278873352218518
FERMT3,0.189861793511493,0.0501184246614623,0.052057101041633,26,0.278873352218518
CAPZB,0.264917545213618,0.194064531026357,0.0521117965136167,26,0.278873352218518
MENT,-0.316851977477318,0.0830467164751211,0.0521759490938483,26,0.278873352218518
EIF5,0.291144089277811,0.0939755536609732,0.0522673164916715,26,0.278873352218518
STAT1,0.103393967975719,-0.0164396353265439,0.0523269321559377,26,0.278873352218518
ACADVL,0.147522655293269,-0.0830434496421001,0.0524125697656158,26,0.278873352218518
POSTN,-0.294354573967129,0.0329173367941086,0.0525467958419818,26,0.278873352218518
AGPS,0.120641176158548,0.256769562011404,0.0527681146747072,26,0.279051311055569
TWSG1,-0.268621888642468,0.0170141689855493,0.0534262819766971,26,0.281529982331106
LRG1,-0.700540392426847,-0.420413260617984,0.0537640523819278,26,0.282308769751041
ITGB3,0.276292830797982,-0.0213563940818775,0.0545795001286331,26,0.284162277648987
USP15,0.172057086966964,0.116738550642686,0.0546729137166023,26,0.284162277648987
PPP2R1A,0.169786860434058,0.137564065473847,0.0546907210010836,26,0.284162277648987
CYFIP1,0.189151393824231,0.00521621466799422,0.0553169021989876,26,0.28641434378988
ITIH4,-0.433380936755682,-0.202861949058786,0.0555586577348018,26,0.286667240951096
IGLV3-9,-0.343678987216875,-0.184674329853498,0.0560583801878176,26,0.288244819927671
CSPG4,-0.28176268828961,-0.0189249201511861,0.0566081924654133,26,0.289196301651296
GP6,0.218904066315443,0.121303392970032,0.0566466926643133,26,0.289196301651296
CDH13,-0.348939985447734,-0.137540980560388,0.0568272678884108,26,0.289196301651296
SVEP1,-0.310531038920815,-0.0833064872659273,0.057106883336636,26,0.289306018563424
CFH,-0.406177626730587,-0.141809067345031,0.0573664382061852,26,0.289306018563424
SKAP2,0.0953395647641872,0.160359645953798,0.0574328906300202,26,0.289306018563424
IGKV1-16,-0.446181531230474,-0.23393034488307,0.0579058489922518,25,0.290703012170561
RAC1,0.257292226425681,0.119221312357028,0.0584739926926679,26,0.29224920124992
VCL,-0.0615661855363776,-0.208176374152561,0.0586071749478306,26,0.29224920124992
HSPA8,0.0926387151786924,-0.0919343634869823,0.0593020792168047,26,0.294725383666126
GUCY1A1,0.194959921858102,-0.00579394695357713,0.0598651591875005,26,0.296532088508753
RPLP2,-0.14128379652967,0.116549335054153,0.0602010910288896,26,0.297205386275515
DLD,0.00748878618807387,-0.18930648722353,0.0607956324599408,26,0.298255226123632
APOA1,-0.111736078574897,-0.0514071213012617,0.0608151638731228,26,0.298255226123632
PSMD6,0.177457605498624,-0.0662533490479654,0.0615173174474384,26,0.300706360943729
ACTR2,0.205869741357641,0.109341295180391,0.062168081246426,26,0.30162505414869
MYO1C,0.12032944410665,-0.0382166583978088,0.062268505585025,26,0.30162505414869
ETFA,-0.166704118767231,-0.121922582950548,0.0624295995079443,26,0.30162505414869
INHBC,-0.349666388359803,-0.0855476034854528,0.0626146664702941,26,0.30162505414869
PLEKHF2,-0.0379093013886054,-0.211745770446368,0.0628635330607455,26,0.30162505414869
SELL,-0.489594277947851,-0.196962740259442,0.0631049880102846,26,0.30162505414869
EXOC4,-0.05616373404181,-0.187338517875187,0.0631261048723033,26,0.30162505414869
SERPINF1,-0.365632520051546,-0.128128618428152,0.0634452830989569,26,0.302029526425382
COLEC11,-0.205692110323613,-0.0110187873299197,0.063617255566046,26,0.302029526425382
MMRN1,0.2286129637553,-0.0556313026381657,0.0648611244254308,26,0.306954238522899
APOH,-0.433587135520818,-0.0887311779510748,0.0655304882195899,26,0.309137477759716
CTSS,-0.283124186463621,0.0558570121962766,0.0661023482727511,26,0.309215679309517
APOM,-0.26528839307811,0.0582777521683428,0.0661646245948871,26,0.309215679309517
SAR1A,0.233142930342718,0.115374286864176,0.0662287387624184,26,0.309215679309517
ORM2,-0.407250522179163,-0.133869787859999,0.0663794089500241,26,0.309215679309517
GAPVD1,0.177249272300916,-0.027853372261097,0.0667023735660232,26,0.30974914724722
ZYX,0.200046697560519,-0.0572970465778562,0.0670645784986479,26,0.310460945947012
AP1M1,0.0988634443923162,-0.0793053293766074,0.067408754237411,26,0.311085120486934
WDR1,0.147407843368624,-0.0384633200458851,0.0677796196837397,26,0.31182821934996
ANKRD28,0.202857141436401,0.122304989197307,0.0687210573714783,25,0.315183614981533
MYLK,0.174367016657676,0.0858055413710364,0.0695084569496935,26,0.317814052391522
PDE3A,0.177347378055815,0.132314747038294,0.0700297754610346,26,0.318525026263881
PCDH18,-0.290351022464093,0.0240126863737391,0.0700926538279199,26,0.318525026263881
TTR,0.0439657237445157,0.144878739065581,0.0707802258262206,26,0.319455465939405
TRAP1,0.464175715704484,0.209813238762936,0.0708058427996929,26,0.319455465939405
PSMD1,0.190200427099029,0.189647636568187,0.0713069726760625,26,0.319455465939405
OPA1,0.139676731313679,0.142585738618897,0.0714626757000646,26,0.319455465939405
EFEMP1,-0.322087782169347,-0.14357181109407,0.0716334503142152,26,0.319455465939405
FLNA,0.234817023913798,0.024103209447019,0.0717050617866802,26,0.319455465939405
AFM,-0.626321708641843,-0.304313038846254,0.0720039136491764,26,0.319455465939405
UXS1,0.197374092781003,0.163931895648304,0.0720172147306195,26,0.319455465939405
PSMD12,0.200057354472758,0.0594153135476737,0.0724506846901434,26,0.319712299242536
TBXAS1,0.224176372141162,0.00270580161444029,0.0725054137582332,26,0.319712299242536
CORO1B,0.318053198384061,0.111510664754364,0.0730968348462978,26,0.321366557933724
RP2,-0.462459614134657,-0.285274002229499,0.0735199825351361,25,0.32158831934553
TGFBI,-0.223665572748442,-0.190066297191381,0.0736622266303354,26,0.32158831934553
PRG4,-0.269824320068563,-0.0868647636825804,0.0739347907847598,26,0.32158831934553
SEC31A,0.219471964920472,0.144448555657567,0.0740129241024033,26,0.32158831934553
NUCB2,0.220269501804672,0.0417962885126383,0.0759943710854001,26,0.329235088725669
CNST,0.151772532557031,-0.111816115356421,0.0772976571206775,26,0.333907902561996
P2RX1,0.281208848218375,0.082784470391822,0.0779277154256086,26,0.335653869920158
NID1,-0.168131357127044,-0.0557219175190567,0.0785050178730631,26,0.337163169246739
FBN1,-0.553411650273893,-0.172750757871784,0.0803487068086255,26,0.343687944506806
ITGA2B,0.230408393062694,-0.00609374384001258,0.0804868133838281,26,0.343687944506806
UBE4A,0.173634076586383,0.109151552154661,0.0810595998460709,26,0.345142021121093
FRMD4B,0.0787086414261993,-0.0952892058360341,0.081544236226853,26,0.346173925102855
CDH23,-0.37561725472752,-0.0201010745388827,0.0817678652160848,26,0.346173925102855
APOA2,-0.267510107216466,-0.0120140413599466,0.0824423206089578,26,0.346500607724306
LYN,0.152009039319576,0.00740787342257516,0.0825479458540429,26,0.346500607724306
CYFIP2,0.331208242184806,0.522688631694396,0.082721490172927,26,0.346500607724306
STIP1,0.0819752341624846,-0.0779936702307351,0.0827777360310423,26,0.346500607724306
BGN,-0.348781911049627,-0.177074001465224,0.0851257213452539,26,0.354836038666715
ADAMTS8,-0.351370352106532,0.0259570138495541,0.0852654756736181,26,0.354836038666715
GC,0.161144440354077,-0.112404579023657,0.0854853982790606,26,0.354836038666715
MYL6,0.179863229592753,-0.16900042582759,0.0859648854679178,26,0.355626178994528
GGH,-0.276806074424427,-0.27609013156076,0.0871870688551208,26,0.355626178994528
IGKV1-5,-0.444541191067659,-0.113395938334416,0.0872621205244515,26,0.355626178994528
PDGFRB,-0.21435072040277,0.263569008351938,0.0875423607211685,26,0.355626178994528
DDB1,0.0801835297549642,0.177458572191586,0.0876207257436236,26,0.355626178994528
G6PD,0.0467186947411832,-0.119497094694194,0.0877993333693614,26,0.355626178994528
TOR4A,0.124969072840502,-0.0492053784991284,0.0877997356716333,26,0.355626178994528
PRDX5,0.260431985783119,0.0562542504973368,0.0879903652514087,26,0.355626178994528
LPL,-0.187862613767837,-0.32896840032495,0.0880324259817596,26,0.355626178994528
CCT5,0.196924744503457,0.0847188281585384,0.0881643892798992,26,0.355626178994528
MAN2A2,-0.098621246955918,0.104687501822977,0.0883082503694352,26,0.355626178994528
EIF4G1,0.144161036950495,0.0429446551642624,0.0889895500821266,26,0.356113668982552
YWHAB,0.240382209279807,0.133420668169037,0.0890461684406463,26,0.356113668982552
GNA13,0.0749426639442584,-0.0799196154694051,0.089308898640699,26,0.356113668982552
HBA1,-0.428199112819875,-0.308829182810342,0.0895344984248633,26,0.356113668982552
TPI1,-0.224843925932429,-0.368207920694797,0.0896275317627687,26,0.356113668982552
RRAS,-0.266407606369262,-0.0693412636864395,0.0899098665791892,26,0.356282831297801
CNN2,0.235902389636408,0.145347816594259,0.0905244228070887,26,0.357210498434738
EIF3L,0.149447857169715,-0.0322116779277355,0.0906247361439408,26,0.357210498434738
CSF1R,-0.289472789797427,0.00194937086940187,0.09157449950334,26,0.358599623387302
TMED10,-0.041671102122677,-0.296646333704539,0.0915974221325163,26,0.358599623387302
IGHG2,-0.304232505123543,-0.232638324302582,0.0917011149980988,26,0.358599623387302
CAND1,0.112957635661117,0.149135213265103,0.0923072352049249,26,0.359876517971673
STAT5B,0.228085655694788,0.186621088703736,0.0926753082726049,26,0.359876517971673
UNC13D,0.161133049202921,0.00985902267107823,0.0930245695802311,26,0.359876517971673
ATP5PD,0.135958088650646,-0.102323216766378,0.093299102211706,26,0.359876517971673
SERPINA6,-0.632545082564625,-0.256079657487623,0.0933067258213885,26,0.359876517971673
PCDH12,-0.210020410426293,0.0457465272297032,0.0938054042866834,26,0.359876517971673
GARS1,0.0785914553094614,-0.0347661716492838,0.0938409944142021,26,0.359876517971673
BCAP31,-0.0803300122337349,-0.177280478439994,0.0939650666036401,26,0.359876517971673
VDAC3,0.22886362949012,-0.0548883255316148,0.0951219600648095,26,0.363196153321002
GPX3,-0.297375867840955,0.0211756884938319,0.0954493660763027,26,0.363196153321002
CEMIP,-0.222706319030185,-0.190561814905523,0.0955650712977871,26,0.363196153321002
ALCAM,-0.160830990870146,0.124932828899741,0.0958461694660718,26,0.363201413530356
INHBE,-0.18215103645245,-0.184739953769034,0.0960552863508949,26,0.363201413530356
B2M,-0.25333752593349,-0.375967200650476,0.0973036979293683,26,0.366951521837018
IGHG3,-0.776256850919263,-0.346079041411863,0.0975409496134739,26,0.366951521837018
PAICS,0.14021802756413,-0.0477250535525846,0.0980456076390511,26,0.367918618564722
CCT6A,0.166936381730336,0.219003724897556,0.0990314406535428,26,0.370681916400918
PRKCQ,0.100513590270994,-0.0409014245035876,0.0994310735733115,26,0.371242651582766
EIF2S3,0.203502278608814,0.0766474306461584,0.100558597550919,26,0.373971074648572
EIF4A1,0.223864289879354,0.155668444362803,0.100665161412805,26,0.373971074648572
DOK3,0.118456642389302,-0.0603463527973451,0.100926591172189,26,0.374007268034595
ACLY,0.1502125445356,-0.0504433065463207,0.101308440839997,26,0.374488415642379
F10,-0.183171553077226,0.0654697120351782,0.101891524301584,26,0.375709193826685
FAT4,-0.256396313451277,-0.0486999061938344,0.102268119196246,26,0.376164418627776
TXNDC15,-0.229895340653589,-0.0370575993848755,0.103443190970166,26,0.379547115510288
MLEC,-0.191924142899649,-0.181884824249502,0.104257507910864,26,0.38077556673213
